,word,pronunciation,common tag,jlpt tag,meanings_wrapper,details_href,verb_tag
16009,椎茸,しいたけ,Common word,Not required,"{'Noun': 'shiitake mushroom (Lentinula edodes)', 'Other forms': '香蕈 【しいたけ】、シイタケ'}",https://jisho.org/word/椎茸,Not Verb
16010,読みにくい,Dual-script word,Common word,Not required,"{'I-adjective': 'hard to read; illegible', 'Other forms': '読み悪い 【よみにくい】、読み難い 【よみにくい】'}",https://jisho.org/word/読みにくい,Not Verb
16011,探し物,Multi-scripted word,Common word,Not required,"{'Noun': 'looking for something; searching for something', 'Other forms': 'object being sought'}",https://jisho.org/word/探し物,Not Verb
16012,頭金,あたまきん,Common word,Not required,{'Noun': 'down payment; deposit'},https://jisho.org/word/頭金,Not Verb
16013,思い描く,Dual-script word,Common word,Not required,"{'Godan verb with ku ending, Transitive verb': 'to imagine; to picture; to figure; to see'}",https://jisho.org/word/思い描く,ku
16014,定番,ていばん,Common word,Not required,"{'Noun, No-adjective': 'standard; routine; regular; basic; staple'}",https://jisho.org/word/定番,Not Verb
16015,団栗,どんぐり,Common word,Not required,"{'Noun': 'acorn', 'Other forms': '橡 【どんぐり】、ドングリ'}",https://jisho.org/word/団栗,Not Verb
16016,管理人,かんりにん,Common word,Not required,{'Noun': 'administrator; janitor; manager; concierge; caretaker; superintendent; supervisor'},https://jisho.org/word/管理人,Not Verb
16017,繰り広げる,Dual-script word,Common word,Not required,"{'Ichidan verb, Transitive verb': 'to unfold; to unroll; to open', 'Other forms': '繰広げる 【くりひろげる】、繰り拡げる 【くりひろげる】、繰拡げる 【くりひろげる】'}",https://jisho.org/word/繰り広げる,ichidan
16018,飲み会,Multi-scripted word,Common word,Not required,{'Noun': 'drinking party; get-together'},https://jisho.org/word/飲み会,Not Verb
16019,骨董,こっとう,Common word,Not required,{'Noun': 'antique; curio'},https://jisho.org/word/骨董,Not Verb
16020,胡桃,くるみ,Common word,Not required,"{'Noun': 'walnut (Juglans spp., esp. Juglans regia)', 'Other forms': 'クルミ'}",https://jisho.org/word/胡桃,Not Verb
16021,斬新,ざんしん,Common word,Not required,"{'Na-adjective, Noun': 'novel; original; newness'}",https://jisho.org/word/斬新,Not Verb
16022,知らないうちに,Dual-script word,Common word,Not required,"{'Expression, Adverb': 'before one knew it; before one realized it'}",https://jisho.org/word/知らないうちに,Not Verb
16023,何方も,Dual-script word,Common word,Not required,"{'Adverb': 'both; either', 'Other forms': '何方も 【どっちも】'}",https://jisho.org/word/何方も,Not Verb
16024,味気ない,Dual-script word,Common word,Not required,"{'I-adjective': 'wearisome; insipid; dull; irksome; wretched; vain', 'Other forms': '味気無い 【あじけない】、味けない 【あじけない】、味気ない 【あじきない】、味気無い 【あじきない】'}",https://jisho.org/word/味気ない,Not Verb
16025,すぐ側,そば,Common word,Not required,"{'Noun': 'right beside; close to; nearby', 'Other forms': '直ぐそば 【すぐそば】、直ぐ側 【すぐそば】'}",https://jisho.org/word/すぐ側,Not Verb
16026,欲張る,Dual-script word,Common word,Not required,"{'Godan verb with ru ending, intransitive verb': 'to covet; to lust for'}",https://jisho.org/word/欲張る,ru
16027,不釣合い,Dual-script word,Common word,Not required,"{'Noun, Na-adjective': 'imbalance; disproportion; disparity; mismatch; asymmetry', 'Other forms': '不釣り合い 【ふつりあい】、不釣合 【ふつりあい】', 'Notes': '不釣合: Irregular okurigana usage.'}",https://jisho.org/word/不釣合い,Not Verb
16028,自販機,じはんき,Common word,Not required,{'Noun': 'vending machine'},https://jisho.org/word/自販機,Not Verb
16029,偲ぶ,Dual-script word,Common word,Not required,"{'Godan verb with bu ending, Transitive verb': 'to recollect; to remember; to reminisce; to be nostalgic for'}",https://jisho.org/word/偲ぶ,bu
16030,安泰,あんたい,Common word,Not required,"{'Na-adjective, Noun': 'peace; security; tranquility; tranquillity'}",https://jisho.org/word/安泰,Not Verb
16031,萌える,Dual-script word,Common word,Not required,"{'Ichidan verb, intransitive verb': 'to burst into bud; to sprout'}",https://jisho.org/word/萌える,ichidan
16032,緻密,ちみつ,Common word,Not required,"{'Na-adjective, Noun': 'minute; fine; delicate; accurate; precise; elaborate'}",https://jisho.org/word/緻密,Not Verb
16033,お節,せち,Common word,Not required,"{'Noun': ""food served during the New Year's Holidays"", 'Other forms': '御節 【おせち】'}",https://jisho.org/word/お節,Not Verb
16034,状況報告,じょうきょうほうこく,Common word,Not required,{'Noun': 'situation report; status report; progress report'},https://jisho.org/word/状況報告,Not Verb
16035,作業環境,さぎょうかんきょう,Common word,Not required,{'Noun': 'work environment'},https://jisho.org/word/作業環境,Not Verb
16036,小中学生,しょうちゅうがくせい,Common word,Not required,{'Noun': 'elementary and middle school pupils'},https://jisho.org/word/小中学生,Not Verb
16037,資金調達,しきんちょうたつ,Common word,Not required,"{'Noun, No-adjective': 'fundraising'}",https://jisho.org/word/資金調達,Not Verb
16038,二度寝,にどね,Common word,Not required,"{'Noun, Suru verb': 'going back to sleep (e.g. after waking up in the morning)', 'Other forms': '２度寝 【にどね】'}",https://jisho.org/word/二度寝,suru
16039,待ち合わせ場所,Multi-scripted word,Common word,Not required,{'Noun': 'meeting place'},https://jisho.org/word/待ち合わせ場所,Not Verb
16040,高収入,こうしゅうにゅう,Common word,Not required,"{'Noun, No-adjective': 'high income'}",https://jisho.org/word/高収入,Not Verb
16041,ＭＰ３,エムピースリー,Common word,Not required,{'Noun': 'MP3'},https://jisho.org/word/ＭＰ３,Not Verb
16042,ＢＧＭ,Empty,Common word,Not required,{'Noun': 'background music; BGM'},https://jisho.org/word/ＢＧＭ,Not Verb
16043,新着,しんちゃく,Common word,Not required,"{'Noun, No-adjective, Suru verb': 'new arrivals; new acquisitions'}",https://jisho.org/word/新着,suru
16044,右折,うせつ,Common word,Not required,"{'Noun, Suru verb': 'turning to the right; right turn'}",https://jisho.org/word/右折,suru
16045,検索条件,けんさくじょうけん,Common word,Not required,{'Noun': 'search criteria'},https://jisho.org/word/検索条件,Not Verb
16046,変更届,へんこうとどけ,Common word,Not required,"{'Noun': 'notification of change; alteration report; registration of modification', 'Other forms': '変更届け 【へんこうとどけ】'}",https://jisho.org/word/変更届,Not Verb
16047,発汗,はっかん,Common word,Not required,"{'Noun, Suru verb, No-adjective': 'sweating; perspiration; sudation; hidrosis; diaphoresis'}",https://jisho.org/word/発汗,suru
16048,界隈,かいわい,Common word,Not required,"{'Noun, Noun - used as a suffix': 'neighborhood; neighbourhood; vicinity'}",https://jisho.org/word/界隈,Not Verb
16049,格安航空券,かくやすこうくうけん,Common word,Not required,{'Noun': 'discount airline ticket'},https://jisho.org/word/格安航空券,Not Verb
16050,開発者,かいはつしゃ,Common word,Not required,{'Noun': 'developer'},https://jisho.org/word/開発者,Not Verb
16051,衣料品,いりょうひん,Common word,Not required,{'Noun': 'clothing; articles of clothing; apparel'},https://jisho.org/word/衣料品,Not Verb
16052,結婚相手,けっこんあいて,Common word,Not required,{'Noun': 'marriage partner; spouse'},https://jisho.org/word/結婚相手,Not Verb
16053,経験豊富,けいけんほうふ,Common word,Not required,"{'Noun, Na-adjective': 'experienced; well-versed'}",https://jisho.org/word/経験豊富,Not Verb
16054,図解,ずかい,Common word,Not required,"{'Noun, Suru verb, No-adjective': 'schematic; schema; illustration; explanatory diagram', 'Other forms': '圖解 【ずかい】', 'Notes': '圖解: Out-dated kanji.'}",https://jisho.org/word/図解,suru
16055,塩味,しおあじ,Common word,Not required,"{'Noun, No-adjective': 'salty taste; saltiness'}",https://jisho.org/word/塩味,Not Verb
16056,日本初,にほんはつ,Common word,Not required,"{'Noun, No-adjective': 'first (of its kind) in Japan', 'Other forms': '日本初 【にっぽんはつ】'}",https://jisho.org/word/日本初,Not Verb
16057,絶好調,ぜっこうちょう,Common word,Not required,"{'Noun, Na-adjective': 'in perfect form; going swimmingly'}",https://jisho.org/word/絶好調,Not Verb
16058,生活費,せいかつひ,Common word,Not required,{'Noun': 'living expenses'},https://jisho.org/word/生活費,Not Verb
16059,そこら辺,へん,Common word,Not required,"{'Adverbial noun': 'hereabouts; around there; that area', 'Other forms': '其処等辺 【そこらへん】'}",https://jisho.org/word/そこら辺,Not Verb
16060,いつも通り,Multi-scripted word,Common word,Not required,"{'Adverb': 'as always; as usual', 'Other forms': 'いつも通り 【いつもとおり】、何時も通り 【いつもどおり】、何時も通り 【いつもとおり】', 'Notes': 'いつもとおり: Irregular kana usage. いつもとおり: Irregular kana usage.'}",https://jisho.org/word/いつも通り,Not Verb
16061,喘息,ぜんそく,Common word,Not required,"{'Noun, No-adjective': 'asthma', 'Other forms': 'ぜん息 【ぜんそく】'}",https://jisho.org/word/喘息,Not Verb
16062,勝手気まま,Dual-script word,Common word,Not required,"{'Noun, Na-adjective': ""self-willed; (doing or saying things) to suit one's own convenience; oblivious to the convenience of others"", 'Other forms': '勝手気儘 【かってきまま】'}",https://jisho.org/word/勝手気まま,Not Verb
16063,追っかけ,Dual-script word,Common word,Not required,"{'Noun': 'chase scene', 'Adverbial noun': 'groupie; paparazzo', 'Other forms': 'soon; by-and-by'}",https://jisho.org/word/追っかけ,Not Verb
16064,行ってきます,Dual-script word,Common word,Not required,"{'Expression': ""I'm off; see you later"", 'Other forms': '行って来ます 【いってきます】、いって来ます 【いってきます】'}",https://jisho.org/word/行ってきます,Not Verb
16065,何時に無く,Dual-script word,Common word,Not required,"{'Adverb': 'unusually', 'Other forms': '何時になく 【いつになく】'}",https://jisho.org/word/何時に無く,Not Verb
16066,冷凍庫,れいとうこ,Common word,Not required,{'Noun': 'freezer'},https://jisho.org/word/冷凍庫,Not Verb
16067,救急医療,きゅうきゅういりょう,Common word,Not required,{'Noun': 'emergency medicine'},https://jisho.org/word/救急医療,Not Verb
16068,外付け,Dual-script word,Common word,Not required,"{'No-adjective, Noun, Suru verb': 'external (hard drive, etc.)', 'Other forms': '外付 【そとづけ】'}",https://jisho.org/word/外付け,suru
16069,花火大会,はなびたいかい,Common word,Not required,{'Noun': 'display of fireworks; firework(s) display'},https://jisho.org/word/花火大会,Not Verb
16070,脆弱,ぜいじゃく,Common word,Not required,"{'Na-adjective, Noun': 'weak; frail; fragile', 'Other forms': 'ぜい弱 【ぜいじゃく】'}",https://jisho.org/word/脆弱,Not Verb
16071,棲む,Dual-script word,Common word,Not required,"{'Godan verb with mu ending, intransitive verb': 'to live (of animals); to inhabit; to nest', 'Other forms': '栖む 【すむ】'}",https://jisho.org/word/棲む,mu
16072,瓦礫,がれき,Common word,Not required,"{'Noun': 'rubble; debris; wreckage', 'Other forms': '瓦礫 【がりゃく】'}",https://jisho.org/word/瓦礫,Not Verb
16073,予定表,よていひょう,Common word,Not required,{'Noun': 'schedule; program; programme; itinerary'},https://jisho.org/word/予定表,Not Verb
16074,冥福,めいふく,Common word,Not required,"{'Noun': 'happiness in the next world', 'Other forms': 'めい福 【めいふく】、冥福 【みょうふく】'}",https://jisho.org/word/冥福,Not Verb
16075,左上,ひだりうえ,Common word,Not required,"{'Noun, No-adjective': 'upper left'}",https://jisho.org/word/左上,Not Verb
16076,兎もあれ,Dual-script word,Common word,Not required,"{'Adverb': 'anyhow; in any case', 'Other forms': 'とも有れ 【ともあれ】、兎も有れ 【ともあれ】'}",https://jisho.org/word/兎もあれ,Not Verb
16077,気のせい,Dual-script word,Common word,Not required,"{'Expression, Noun': ""in one's imagination"", 'Other forms': '気の所為 【きのせい】'}",https://jisho.org/word/気のせい,Not Verb
16078,有り勝ち,Dual-script word,Common word,Not required,"{'Na-adjective, No-adjective': 'frequent; common; usual', 'Other forms': '有りがち 【ありがち】'}",https://jisho.org/word/有り勝ち,Not Verb
16079,人権擁護,じんけんようご,Common word,Not required,{'Noun': 'protection of human rights'},https://jisho.org/word/人権擁護,Not Verb
16080,二割,にわり,Common word,Not required,"{'Noun': '20 percent', 'Other forms': '２割 【にわり】'}",https://jisho.org/word/二割,Not Verb
16081,剥がれる,Dual-script word,Common word,Not required,"{'Ichidan verb, intransitive verb': 'to come unstuck from; to peel off; to come off', 'Other forms': '剝がれる 【はがれる】'}",https://jisho.org/word/剥がれる,ichidan
